episode,state,action,agent_rule,env_rule,cum_return
0,"[1, 3, 0, 1, 1]",3,1,1,1
0,"[3, 1, 0, 2, 0]",0,2,1,0
0,"[2, 1, 0, 2, 0]",0,2,1,-1
0,"[3, 2, 1, 2, 0]",0,2,1,-2
0,"[3, 1, 0, 0, 0]",3,0,1,-3
0,"[3, 2, 1, 0, 0]",3,0,1,-4
0,"[2, 3, 1, 0, 0]",3,0,1,-5
0,"[3, 1, 2, 1, 1]",3,1,1,-4
0,"[3, 1, 2, 0, 0]",3,0,1,-5
0,"[3, 0, 1, 0, 0]",3,0,1,-6
0,"[3, 0, 1, 0, 0]",3,0,1,-7
0,"[2, 1, 0, 0, 0]",3,0,1,-8
0,"[2, 3, 1, 3, 0]",3,3,1,-9
0,"[0, 1, 3, 1, 1]",3,1,1,-8
0,"[1, 0, 3, 2, 0]",3,2,1,-9
0,"[2, 1, 0, 1, 1]",0,1,1,-8
0,"[0, 1, 2, 2, 0]",0,2,1,-9
0,"[0, 3, 2, 0, 0]",0,0,1,-10
0,"[0, 2, 3, 1, 1]",3,1,1,-9
0,"[2, 3, 1, 0, 0]",0,0,1,-10
0,"[2, 3, 0, 1, 1]",3,1,1,-9
0,"[2, 3, 0, 1, 2]",3,1,1,-8
0,"[1, 2, 3, 1, 3]",3,1,0,-7
0,"[1, 0, 2, 0, 4]",1,0,1,-6
0,"[0, 2, 1, 1, 5]",0,1,1,-5
0,"[2, 3, 0, 3, 0]",3,3,1,-6
0,"[1, 2, 0, 1, 1]",3,1,1,-5
0,"[0, 3, 1, 3, 0]",3,3,1,-6
0,"[1, 2, 0, 1, 1]",3,1,1,-5
0,"[0, 1, 3, 3, 0]",3,3,1,-6
0,"[3, 2, 1, 1, 1]",1,1,1,-5
0,"[3, 0, 1, 2, 0]",1,2,1,-6
0,"[2, 1, 3, 2, 0]",1,2,1,-7
0,"[0, 2, 3, 1, 1]",1,1,1,-6
0,"[3, 1, 0, 2, 0]",3,2,1,-7
0,"[2, 3, 0, 1, 1]",1,1,1,-6
0,"[1, 0, 3, 1, 2]",3,1,1,-5
0,"[0, 1, 2, 0, 0]",1,0,1,-6
0,"[0, 3, 1, 3, 0]",3,3,1,-7
0,"[1, 2, 3, 1, 1]",3,1,1,-6
0,"[2, 1, 3, 3, 0]",0,3,1,-7
0,"[3, 0, 2, 1, 1]",1,1,1,-6
0,"[0, 1, 2, 3, 0]",1,3,1,-7
0,"[2, 0, 3, 1, 1]",1,1,1,-6
0,"[3, 2, 0, 3, 0]",1,3,1,-7
0,"[3, 0, 2, 3, 0]",1,3,1,-8
0,"[3, 0, 2, 3, 0]",1,3,1,-9
0,"[1, 3, 2, 3, 0]",1,3,1,-10
0,"[1, 0, 3, 1, 1]",3,1,1,-9
0,"[3, 1, 2, 0, 0]",1,0,1,-10
0,"[0, 3, 1, 1, 1]",1,1,1,-9
0,"[0, 3, 1, 1, 2]",3,1,0,-8
0,"[1, 3, 2, 1, 0]",3,1,0,-9
0,"[0, 2, 3, 3, 0]",0,3,0,-10
0,"[3, 0, 2, 2, 0]",3,2,0,-11
0,"[3, 1, 2, 3, 0]",1,3,0,-12
0,"[1, 3, 0, 1, 0]",1,1,0,-13
0,"[3, 0, 2, 1, 0]",3,1,0,-14
0,"[2, 0, 1, 3, 0]",1,3,0,-15
0,"[3, 2, 0, 2, 0]",1,2,0,-16
0,"[3, 0, 2, 3, 0]",1,3,0,-17
0,"[2, 0, 3, 3, 0]",1,3,0,-18
0,"[2, 1, 3, 3, 0]",1,3,0,-19
0,"[2, 0, 1, 1, 0]",1,1,0,-20
0,"[2, 1, 3, 2, 0]",1,2,0,-21
0,"[3, 1, 2, 1, 0]",1,1,0,-22
0,"[1, 2, 3, 1, 0]",1,1,0,-23
0,"[2, 1, 0, 2, 0]",3,2,0,-24
0,"[1, 0, 3, 1, 0]",1,1,0,-25
0,"[2, 1, 0, 0, 1]",1,0,0,-24
0,"[0, 1, 2, 1, 0]",1,1,0,-25
0,"[1, 2, 3, 1, 0]",1,1,0,-26
0,"[3, 0, 2, 2, 0]",3,2,0,-27
0,"[3, 2, 0, 3, 0]",1,3,0,-28
0,"[3, 0, 1, 0, 1]",3,0,0,-27
0,"[0, 2, 1, 1, 0]",0,1,0,-28
0,"[0, 1, 2, 3, 0]",3,3,0,-29
0,"[2, 0, 3, 1, 0]",1,1,0,-30
0,"[0, 1, 2, 1, 0]",0,1,0,-31
0,"[3, 0, 1, 1, 0]",1,1,0,-32
0,"[2, 0, 3, 2, 0]",1,2,0,-33
0,"[0, 2, 3, 3, 0]",1,3,0,-34
0,"[0, 3, 1, 2, 0]",3,2,0,-35
0,"[2, 1, 3, 1, 0]",3,1,0,-36
0,"[3, 2, 1, 1, 0]",1,1,0,-37
0,"[2, 3, 0, 0, 1]",3,0,0,-36
0,"[1, 2, 0, 1, 0]",3,1,0,-37
0,"[3, 2, 0, 3, 0]",3,3,0,-38
0,"[3, 1, 2, 0, 1]",3,0,0,-37
0,"[1, 3, 2, 3, 0]",0,3,0,-38
0,"[0, 3, 2, 1, 0]",3,1,0,-39
0,"[3, 2, 0, 2, 0]",2,2,0,-40
0,"[0, 2, 1, 0, 1]",3,0,0,-39
0,"[1, 2, 3, 3, 0]",3,3,0,-40
0,"[2, 3, 1, 2, 0]",3,2,0,-41
0,"[2, 3, 1, 1, 0]",3,1,0,-42
0,"[0, 3, 2, 1, 0]",3,1,0,-43
0,"[3, 2, 1, 1, 0]",3,1,0,-44
0,"[2, 1, 3, 3, 0]",0,3,0,-45
0,"[3, 1, 2, 1, 0]",1,1,0,-46
0,"[2, 0, 1, 2, 0]",2,2,0,-47
0,"[0, 2, 3, 1, 0]",0,1,0,-48
0,"[2, 3, 0, 2, 0]",3,2,0,-49
0,"[2, 0, 3, 1, 0]",3,1,0,-50
0,"[0, 3, 2, 1, 0]",0,1,0,-51
0,"[3, 2, 0, 1, 0]",3,1,0,-52
0,"[2, 1, 0, 0, 1]",3,0,0,-51
0,"[0, 1, 2, 3, 0]",3,3,0,-52
0,"[1, 3, 0, 1, 0]",1,1,0,-53
0,"[2, 3, 1, 1, 0]",3,1,0,-54
0,"[1, 0, 2, 3, 0]",0,3,0,-55
0,"[2, 1, 3, 0, 1]",1,0,0,-54
0,"[1, 2, 0, 3, 0]",0,3,0,-55
0,"[3, 2, 0, 3, 0]",3,3,0,-56
0,"[3, 2, 1, 0, 1]",3,0,0,-55
0,"[2, 1, 0, 0, 2]",3,0,2,-54
0,"[0, 1, 3, 3, 0]",3,3,2,-55
0,"[1, 0, 3, 1, 0]",1,1,2,-56
0,"[0, 1, 3, 1, 0]",0,1,2,-57
0,"[2, 3, 1, 3, 0]",2,3,2,-58
0,"[3, 2, 1, 1, 0]",3,1,2,-59
0,"[0, 1, 3, 0, 0]",3,0,2,-60
0,"[3, 0, 1, 3, 0]",2,3,2,-61
0,"[2, 1, 3, 1, 0]",0,1,2,-62
0,"[2, 3, 1, 3, 0]",0,3,2,-63
0,"[1, 0, 3, 1, 0]",3,1,2,-64
0,"[2, 0, 3, 1, 0]",0,1,2,-65
0,"[0, 1, 2, 1, 0]",0,1,2,-66
0,"[0, 1, 3, 1, 0]",1,1,2,-67
0,"[1, 0, 2, 3, 0]",2,3,2,-68
0,"[2, 0, 1, 0, 0]",1,0,2,-69
0,"[1, 2, 0, 1, 0]",0,1,2,-70
0,"[2, 1, 0, 3, 0]",3,3,2,-71
0,"[2, 1, 0, 3, 0]",3,3,2,-72
0,"[2, 1, 3, 3, 0]",3,3,2,-73
0,"[0, 1, 3, 1, 0]",1,1,2,-74
0,"[0, 3, 1, 1, 0]",1,1,2,-75
0,"[1, 3, 2, 1, 0]",3,1,2,-76
0,"[3, 2, 0, 1, 0]",3,1,2,-77
0,"[1, 3, 2, 0, 0]",3,0,2,-78
0,"[1, 0, 3, 1, 0]",3,1,2,-79
0,"[0, 3, 1, 1, 0]",0,1,2,-80
0,"[0, 1, 3, 1, 0]",3,1,2,-81
0,"[0, 1, 3, 1, 0]",1,1,2,-82
0,"[3, 0, 1, 2, 1]",3,2,2,-81
0,"[3, 1, 0, 1, 0]",0,1,2,-82
0,"[0, 2, 3, 0, 0]",3,0,2,-83
0,"[2, 1, 3, 3, 0]",1,3,2,-84
0,"[1, 0, 3, 1, 0]",1,1,2,-85
0,"[2, 0, 3, 1, 0]",0,1,2,-86
0,"[1, 3, 0, 1, 0]",0,1,2,-87
0,"[1, 3, 2, 1, 0]",3,1,2,-88
0,"[2, 0, 3, 1, 0]",3,1,2,-89
0,"[0, 2, 1, 1, 0]",0,1,2,-90
0,"[2, 1, 0, 3, 0]",3,3,2,-91
0,"[2, 1, 3, 2, 1]",0,2,2,-90
0,"[0, 2, 1, 1, 0]",1,1,2,-91
0,"[2, 3, 1, 3, 0]",3,3,2,-92
0,"[2, 0, 1, 1, 0]",3,1,2,-93
0,"[1, 3, 2, 2, 1]",1,2,2,-92
0,"[2, 1, 0, 1, 0]",3,1,2,-93
0,"[3, 1, 0, 3, 0]",3,3,2,-94
0,"[3, 1, 0, 0, 0]",3,0,2,-95
0,"[2, 1, 0, 0, 0]",3,0,2,-96
0,"[1, 0, 3, 3, 0]",3,3,2,-97
0,"[1, 0, 2, 0, 0]",1,0,2,-98
0,"[1, 0, 3, 1, 0]",0,1,2,-99
0,"[1, 3, 0, 1, 0]",0,1,2,-100
0,"[0, 2, 1, 1, 0]",3,1,2,-101
0,"[3, 2, 0, 3, 0]",3,3,2,-102
0,"[0, 2, 1, 0, 0]",3,0,2,-103
0,"[2, 0, 1, 3, 0]",3,3,2,-104
0,"[1, 3, 0, 3, 0]",3,3,2,-105
0,"[0, 3, 2, 1, 0]",3,1,2,-106
0,"[2, 3, 0, 1, 0]",3,1,2,-107
0,"[1, 2, 0, 1, 0]",3,1,2,-108
0,"[0, 1, 2, 3, 0]",3,3,2,-109
0,"[0, 3, 2, 1, 0]",1,1,2,-110
0,"[1, 3, 0, 1, 0]",3,1,2,-111
0,"[3, 0, 2, 1, 0]",3,1,2,-112
0,"[2, 1, 3, 1, 0]",0,1,2,-113
0,"[1, 3, 2, 1, 0]",1,1,2,-114
0,"[3, 0, 1, 1, 0]",3,1,2,-115
0,"[0, 2, 1, 0, 0]",3,0,2,-116
0,"[1, 3, 2, 3, 0]",3,3,2,-117
0,"[2, 0, 1, 1, 0]",3,1,2,-118
0,"[3, 1, 0, 1, 0]",0,1,2,-119
0,"[3, 0, 1, 0, 0]",3,0,2,-120
0,"[3, 2, 1, 1, 0]",0,1,2,-121
0,"[2, 3, 0, 2, 1]",1,2,2,-120
0,"[3, 2, 0, 1, 0]",3,1,2,-121
0,"[3, 1, 0, 0, 0]",3,0,2,-122
0,"[0, 3, 2, 0, 0]",3,0,2,-123
0,"[2, 0, 1, 1, 0]",3,1,2,-124
0,"[2, 3, 0, 1, 0]",0,1,2,-125
0,"[1, 0, 3, 1, 0]",3,1,2,-126
0,"[1, 0, 2, 1, 0]",0,1,2,-127
0,"[1, 3, 2, 1, 0]",0,1,2,-128
0,"[1, 2, 0, 1, 0]",3,1,2,-129
0,"[2, 0, 1, 3, 0]",3,3,2,-130
0,"[3, 2, 1, 3, 0]",3,3,2,-131
0,"[0, 2, 3, 0, 0]",3,0,2,-132
0,"[0, 2, 1, 3, 0]",1,3,2,-133
0,"[1, 0, 2, 2, 1]",1,2,2,-132
0,"[1, 2, 3, 0, 0]",1,0,2,-133
0,"[1, 3, 0, 0, 0]",1,0,2,-134
0,"[0, 1, 3, 1, 0]",3,1,2,-135
0,"[1, 3, 2, 1, 0]",1,1,2,-136
0,"[0, 2, 1, 0, 0]",1,0,2,-137
0,"[2, 3, 1, 3, 0]",3,3,2,-138
0,"[1, 2, 0, 0, 0]",2,0,2,-139
0,"[2, 0, 3, 3, 0]",3,3,2,-140
0,"[1, 0, 3, 3, 0]",1,3,2,-141
0,"[2, 3, 0, 0, 0]",1,0,2,-142
0,"[0, 3, 2, 1, 0]",3,1,2,-143
0,"[1, 0, 3, 3, 0]",1,3,2,-144
0,"[0, 3, 2, 0, 0]",1,0,2,-145
0,"[1, 0, 2, 0, 0]",0,0,2,-146
0,"[2, 3, 1, 2, 1]",2,2,2,-145
0,"[3, 2, 1, 1, 0]",3,1,2,-146
0,"[3, 2, 1, 0, 0]",3,0,2,-147
0,"[2, 3, 0, 0, 0]",3,0,2,-148
0,"[1, 2, 0, 1, 0]",3,1,2,-149
0,"[2, 0, 1, 3, 0]",3,3,2,-150
0,"[2, 3, 1, 2, 1]",1,2,2,-149
0,"[2, 1, 3, 2, 2]",1,2,2,-148
0,"[3, 0, 1, 1, 0]",1,1,2,-149
0,"[3, 2, 0, 2, 1]",1,2,2,-148
0,"[0, 1, 3, 0, 0]",3,0,2,-149
0,"[1, 2, 3, 1, 0]",1,1,2,-150
0,"[0, 1, 3, 0, 0]",1,0,2,-151
0,"[0, 1, 3, 1, 0]",1,1,2,-152
0,"[3, 0, 1, 1, 0]",1,1,2,-153
0,"[3, 0, 1, 2, 1]",1,2,2,-152
0,"[3, 2, 0, 2, 2]",1,2,2,-151
0,"[1, 3, 0, 2, 3]",0,2,1,-150
0,"[0, 1, 3, 0, 0]",1,0,1,-151
0,"[0, 3, 1, 1, 1]",1,1,1,-150
0,"[1, 3, 2, 2, 0]",1,2,1,-151
0,"[0, 3, 1, 0, 0]",1,0,1,-152
0,"[2, 1, 0, 1, 1]",3,1,1,-151
0,"[3, 2, 0, 1, 2]",1,1,1,-150
0,"[1, 0, 2, 3, 0]",1,3,1,-151
0,"[0, 1, 2, 0, 0]",1,0,1,-152
0,"[2, 1, 0, 1, 1]",1,1,1,-151
0,"[2, 3, 0, 0, 0]",2,0,1,-152
0,"[1, 2, 0, 1, 1]",3,1,1,-151
0,"[2, 1, 0, 1, 2]",2,1,1,-150
0,"[0, 3, 2, 1, 3]",1,1,1,-149
0,"[3, 0, 2, 3, 0]",1,3,1,-150
1,"[2, 0, 3, 0, 1]",3,0,0,1
1,"[1, 2, 3, 1, 0]",0,1,0,0
1,"[1, 2, 3, 0, 1]",1,0,0,1
1,"[1, 0, 3, 0, 2]",1,0,0,2
1,"[1, 2, 0, 1, 0]",0,1,0,1
1,"[3, 0, 1, 3, 0]",3,3,0,0
1,"[3, 1, 0, 2, 0]",1,2,0,-1
1,"[1, 2, 0, 0, 1]",3,0,0,0
1,"[2, 0, 1, 3, 0]",3,3,0,-1
1,"[1, 0, 3, 2, 0]",1,2,0,-2
1,"[0, 1, 2, 0, 1]",1,0,0,-1
1,"[2, 3, 1, 1, 0]",1,1,0,-2
1,"[2, 0, 3, 0, 1]",2,0,0,-1
1,"[1, 2, 3, 1, 0]",0,1,0,-2
1,"[2, 1, 0, 0, 1]",1,0,0,-1
1,"[0, 1, 3, 1, 0]",1,1,0,-2
1,"[0, 2, 3, 1, 0]",1,1,0,-3
1,"[3, 0, 2, 3, 0]",1,3,0,-4
1,"[1, 0, 3, 3, 0]",1,3,0,-5
1,"[3, 2, 0, 0, 1]",1,0,0,-4
1,"[3, 0, 1, 3, 0]",1,3,0,-5
1,"[3, 1, 2, 2, 0]",1,2,0,-6
1,"[2, 3, 0, 1, 0]",1,1,0,-7
1,"[3, 1, 2, 1, 0]",3,1,0,-8
1,"[3, 2, 0, 1, 0]",1,1,0,-9
1,"[2, 0, 1, 0, 1]",3,0,0,-8
1,"[2, 3, 0, 1, 0]",0,1,0,-9
1,"[1, 3, 0, 1, 0]",3,1,0,-10
1,"[3, 1, 2, 1, 0]",3,1,0,-11
1,"[2, 0, 1, 1, 0]",1,1,0,-12
1,"[2, 3, 1, 2, 0]",1,2,0,-13
1,"[3, 2, 0, 2, 0]",1,2,0,-14
1,"[1, 2, 3, 0, 1]",3,0,0,-13
1,"[3, 2, 0, 0, 2]",1,0,0,-12
1,"[1, 3, 0, 3, 0]",1,3,0,-13
1,"[0, 1, 3, 0, 1]",1,0,0,-12
1,"[1, 2, 0, 1, 0]",1,1,0,-13
1,"[2, 3, 0, 2, 0]",0,2,0,-14
1,"[2, 3, 0, 1, 0]",3,1,0,-15
1,"[3, 0, 1, 1, 0]",3,1,0,-16
1,"[0, 3, 1, 2, 0]",1,2,0,-17
1,"[1, 2, 3, 2, 0]",1,2,0,-18
1,"[0, 3, 1, 0, 1]",1,0,0,-17
1,"[2, 1, 3, 2, 0]",1,2,0,-18
1,"[1, 0, 2, 1, 0]",1,1,0,-19
1,"[3, 0, 2, 0, 1]",1,0,0,-18
1,"[1, 3, 0, 1, 0]",0,1,0,-19
1,"[2, 0, 3, 1, 0]",3,1,0,-20
1,"[0, 1, 2, 3, 0]",1,3,0,-21
1,"[0, 1, 3, 1, 0]",1,1,0,-22
1,"[3, 2, 0, 1, 0]",1,1,0,-23
1,"[1, 0, 3, 0, 1]",3,0,0,-22
1,"[3, 0, 1, 1, 0]",0,1,0,-23
1,"[0, 1, 2, 2, 0]",1,2,0,-24
1,"[0, 1, 3, 1, 0]",1,1,0,-25
1,"[3, 1, 2, 2, 0]",3,2,0,-26
1,"[0, 1, 3, 1, 0]",1,1,0,-27
1,"[2, 1, 0, 1, 0]",1,1,0,-28
1,"[1, 2, 0, 1, 0]",1,1,0,-29
1,"[1, 3, 0, 3, 0]",3,3,0,-30
1,"[3, 1, 2, 1, 0]",3,1,0,-31
1,"[3, 2, 0, 1, 0]",1,1,0,-32
1,"[2, 1, 0, 3, 0]",1,3,0,-33
1,"[1, 2, 0, 1, 0]",1,1,0,-34
1,"[0, 1, 3, 3, 0]",3,3,0,-35
1,"[0, 2, 1, 1, 0]",1,1,0,-36
1,"[3, 1, 0, 2, 0]",1,2,0,-37
1,"[3, 0, 1, 1, 0]",1,1,0,-38
1,"[1, 0, 2, 0, 1]",3,0,0,-37
1,"[3, 1, 2, 1, 0]",0,1,0,-38
1,"[1, 3, 2, 1, 0]",1,1,0,-39
1,"[2, 3, 1, 0, 1]",1,0,0,-38
1,"[1, 3, 2, 1, 0]",3,1,0,-39
1,"[1, 3, 0, 0, 1]",1,0,0,-38
1,"[2, 0, 3, 1, 0]",3,1,0,-39
1,"[3, 2, 1, 3, 0]",1,3,0,-40
1,"[2, 1, 3, 0, 1]",3,0,0,-39
1,"[0, 1, 3, 1, 0]",1,1,0,-40
1,"[2, 1, 0, 1, 0]",1,1,0,-41
1,"[1, 3, 0, 1, 0]",1,1,0,-42
1,"[0, 3, 1, 1, 0]",3,1,0,-43
1,"[1, 0, 3, 2, 0]",1,2,0,-44
1,"[0, 2, 1, 0, 1]",1,0,0,-43
1,"[2, 3, 0, 2, 0]",1,2,0,-44
1,"[2, 0, 1, 1, 0]",3,1,0,-45
1,"[2, 1, 0, 2, 0]",1,2,0,-46
1,"[3, 1, 0, 3, 0]",3,3,0,-47
1,"[2, 3, 0, 0, 1]",3,0,0,-46
1,"[1, 2, 3, 1, 0]",3,1,0,-47
1,"[3, 0, 2, 0, 1]",1,0,0,-46
1,"[1, 2, 0, 3, 0]",1,3,0,-47
1,"[0, 1, 2, 0, 1]",1,0,0,-46
1,"[1, 3, 0, 1, 0]",1,1,0,-47
1,"[0, 3, 2, 1, 0]",3,1,0,-48
1,"[0, 2, 1, 3, 0]",1,3,0,-49
1,"[0, 2, 1, 2, 0]",1,2,0,-50
1,"[0, 2, 1, 2, 0]",1,2,0,-51
1,"[1, 2, 3, 2, 0]",1,2,0,-52
1,"[1, 2, 3, 0, 1]",1,0,0,-51
1,"[3, 1, 2, 0, 2]",1,0,0,-50
1,"[3, 1, 0, 1, 0]",1,1,0,-51
1,"[0, 3, 2, 1, 0]",1,1,0,-52
1,"[2, 3, 1, 3, 0]",1,3,0,-53
1,"[0, 3, 2, 1, 0]",3,1,0,-54
1,"[1, 2, 0, 3, 0]",1,3,0,-55
1,"[2, 1, 0, 1, 0]",2,1,0,-56
1,"[0, 3, 1, 2, 0]",0,2,0,-57
1,"[3, 0, 2, 2, 0]",1,2,0,-58
1,"[3, 2, 0, 3, 0]",1,3,0,-59
1,"[3, 1, 0, 0, 1]",3,0,0,-58
1,"[1, 3, 0, 1, 0]",1,1,0,-59
1,"[2, 1, 0, 1, 0]",3,1,0,-60
1,"[1, 0, 2, 3, 0]",3,3,0,-61
1,"[1, 0, 3, 0, 1]",1,0,0,-60
1,"[0, 1, 2, 0, 2]",1,0,0,-59
1,"[3, 0, 1, 1, 0]",1,1,0,-60
1,"[1, 3, 0, 2, 0]",1,2,0,-61
1,"[0, 1, 2, 0, 1]",1,0,0,-60
1,"[1, 2, 3, 1, 0]",1,1,0,-61
1,"[1, 0, 3, 0, 1]",1,0,0,-60
1,"[2, 3, 0, 0, 2]",1,0,0,-59
1,"[0, 2, 1, 1, 0]",3,1,0,-60
1,"[1, 3, 2, 2, 0]",1,2,0,-61
1,"[1, 3, 0, 0, 1]",1,0,0,-60
1,"[2, 1, 0, 1, 0]",3,1,0,-61
1,"[0, 2, 3, 1, 0]",1,1,0,-62
1,"[3, 0, 1, 3, 0]",1,3,0,-63
1,"[1, 2, 3, 0, 1]",3,0,0,-62
1,"[2, 3, 1, 0, 2]",1,0,1,-61
1,"[1, 3, 2, 1, 3]",3,1,2,-60
1,"[2, 1, 3, 0, 0]",1,0,2,-61
1,"[1, 2, 3, 1, 0]",1,1,2,-62
1,"[1, 2, 0, 0, 0]",1,0,2,-63
1,"[0, 2, 3, 3, 0]",3,3,2,-64
1,"[0, 1, 3, 3, 0]",1,3,2,-65
1,"[2, 0, 1, 0, 0]",0,0,2,-66
1,"[1, 3, 2, 2, 1]",1,2,2,-65
1,"[1, 2, 3, 0, 0]",1,0,2,-66
1,"[0, 3, 2, 0, 0]",1,0,2,-67
1,"[1, 2, 0, 3, 0]",1,3,2,-68
1,"[1, 2, 3, 3, 0]",3,3,2,-69
1,"[2, 3, 0, 1, 0]",2,1,2,-70
1,"[1, 2, 0, 1, 0]",3,1,2,-71
1,"[1, 2, 3, 3, 0]",3,3,2,-72
1,"[0, 1, 3, 0, 0]",1,0,2,-73
1,"[0, 3, 1, 0, 0]",0,0,2,-74
1,"[2, 1, 0, 2, 1]",1,2,2,-73
1,"[2, 3, 1, 3, 0]",3,3,2,-74
1,"[1, 3, 2, 1, 0]",3,1,2,-75
1,"[0, 1, 3, 0, 0]",1,0,2,-76
1,"[2, 1, 0, 1, 0]",1,1,2,-77
1,"[3, 2, 0, 3, 0]",3,3,2,-78
1,"[3, 2, 1, 1, 0]",2,1,2,-79
1,"[3, 1, 0, 0, 0]",3,0,2,-80
1,"[0, 1, 3, 1, 0]",1,1,2,-81
1,"[1, 0, 3, 1, 0]",1,1,2,-82
1,"[1, 3, 2, 0, 0]",1,0,2,-83
1,"[0, 2, 1, 0, 0]",1,0,2,-84
1,"[1, 0, 2, 2, 1]",1,2,2,-83
1,"[0, 3, 2, 0, 0]",1,0,2,-84
1,"[0, 1, 3, 3, 0]",1,3,2,-85
1,"[2, 1, 0, 1, 0]",1,1,2,-86
1,"[2, 1, 3, 3, 0]",3,3,2,-87
1,"[0, 2, 1, 1, 0]",1,1,2,-88
1,"[0, 1, 3, 2, 1]",1,2,2,-87
1,"[1, 0, 3, 1, 0]",1,1,2,-88
1,"[3, 1, 0, 0, 0]",1,0,2,-89
1,"[3, 2, 1, 1, 0]",1,1,2,-90
1,"[0, 2, 1, 0, 0]",3,0,2,-91
1,"[3, 2, 0, 2, 1]",1,2,2,-90
1,"[3, 2, 1, 0, 0]",3,0,2,-91
1,"[1, 3, 0, 0, 0]",3,0,2,-92
1,"[0, 1, 2, 1, 0]",3,1,2,-93
1,"[3, 0, 1, 1, 0]",1,1,2,-94
1,"[2, 0, 1, 2, 1]",1,2,2,-93
1,"[1, 2, 3, 2, 2]",1,2,2,-92
1,"[0, 3, 1, 0, 0]",1,0,2,-93
1,"[0, 2, 3, 0, 0]",0,0,2,-94
1,"[3, 2, 1, 1, 0]",2,1,2,-95
1,"[3, 0, 1, 0, 0]",3,0,2,-96
1,"[3, 1, 2, 2, 1]",1,2,2,-95
1,"[0, 1, 2, 1, 0]",1,1,2,-96
1,"[2, 0, 3, 0, 0]",0,0,2,-97
1,"[2, 0, 1, 3, 0]",1,3,2,-98
1,"[1, 3, 2, 2, 1]",1,2,2,-97
1,"[2, 3, 1, 0, 0]",1,0,2,-98
1,"[3, 0, 2, 1, 0]",3,1,2,-99
1,"[2, 1, 3, 3, 0]",1,3,2,-100
1,"[2, 3, 1, 1, 0]",1,1,2,-101
1,"[0, 1, 3, 2, 1]",1,2,2,-100
1,"[3, 2, 1, 1, 0]",1,1,2,-101
1,"[3, 2, 0, 0, 0]",3,0,2,-102
1,"[0, 1, 2, 1, 0]",2,1,2,-103
1,"[3, 0, 2, 1, 0]",1,1,2,-104
1,"[2, 3, 1, 3, 0]",1,3,2,-105
1,"[0, 3, 1, 0, 0]",2,0,2,-106
1,"[0, 3, 2, 2, 1]",1,2,2,-105
1,"[2, 3, 1, 3, 0]",1,3,2,-106
1,"[1, 0, 2, 2, 1]",1,2,2,-105
1,"[1, 3, 0, 0, 0]",1,0,2,-106
1,"[1, 0, 2, 3, 0]",2,3,2,-107
1,"[3, 0, 1, 0, 0]",1,0,2,-108
1,"[0, 3, 2, 2, 1]",1,2,2,-107
1,"[1, 3, 2, 3, 0]",1,3,2,-108
1,"[0, 1, 3, 0, 0]",1,0,2,-109
1,"[1, 0, 3, 1, 0]",1,1,2,-110
1,"[0, 1, 3, 0, 0]",1,0,2,-111
1,"[2, 3, 1, 1, 0]",1,1,2,-112
1,"[3, 0, 2, 0, 0]",2,0,2,-113
1,"[2, 0, 3, 3, 0]",1,3,2,-114
1,"[0, 3, 1, 3, 0]",1,3,2,-115
1,"[2, 1, 3, 1, 0]",3,1,2,-116
1,"[2, 1, 3, 1, 0]",1,1,2,-117
1,"[0, 3, 2, 1, 0]",1,1,2,-118
1,"[0, 3, 2, 2, 1]",2,2,2,-117
1,"[0, 1, 3, 3, 0]",1,3,2,-118
1,"[2, 1, 0, 1, 0]",1,1,2,-119
1,"[1, 2, 0, 2, 1]",0,2,2,-118
1,"[1, 0, 3, 0, 0]",1,0,2,-119
1,"[1, 3, 2, 0, 0]",1,0,2,-120
1,"[1, 3, 0, 2, 1]",2,2,2,-119
1,"[3, 1, 0, 3, 0]",2,3,2,-120
1,"[1, 3, 0, 0, 0]",3,0,2,-121
1,"[1, 3, 2, 3, 0]",2,3,2,-122
1,"[2, 3, 0, 0, 0]",1,0,2,-123
1,"[3, 0, 2, 1, 0]",3,1,2,-124
1,"[2, 3, 0, 3, 0]",1,3,2,-125
1,"[0, 3, 1, 0, 0]",2,0,2,-126
1,"[2, 0, 1, 3, 0]",2,3,2,-127
1,"[0, 3, 2, 2, 1]",1,2,2,-126
1,"[0, 2, 1, 2, 2]",2,2,1,-125
1,"[2, 1, 0, 2, 0]",1,2,1,-126
1,"[2, 0, 1, 3, 0]",3,3,1,-127
1,"[2, 0, 3, 3, 0]",3,3,1,-128
1,"[1, 2, 3, 3, 0]",1,3,1,-129
1,"[1, 0, 3, 0, 0]",1,0,1,-130
1,"[1, 2, 0, 3, 0]",2,3,1,-131
1,"[2, 0, 3, 0, 0]",1,0,1,-132
1,"[3, 1, 2, 3, 0]",1,3,1,-133
1,"[3, 2, 0, 0, 0]",3,0,1,-134
1,"[2, 0, 3, 1, 1]",2,1,1,-133
1,"[1, 0, 2, 0, 0]",2,0,1,-134
1,"[2, 3, 1, 0, 0]",1,0,1,-135
1,"[2, 0, 3, 0, 0]",2,0,1,-136
1,"[2, 3, 1, 3, 0]",1,3,1,-137
1,"[2, 3, 1, 2, 0]",1,2,1,-138
1,"[2, 1, 0, 2, 0]",1,2,1,-139
1,"[0, 3, 1, 3, 0]",3,3,1,-140
1,"[1, 2, 0, 2, 0]",1,2,1,-141
