episode,state,action,agent_rule,env_rule,cum_return
12,"((3, 1, 0), 2, 0)",0,2,0,2
12,"((1, 3, 0), 0, 1)",3,0,0,3
12,"((1, 3, 0), 0, 2)",1,0,0,4
12,"((2, 1, 0), 0, 3)",1,0,2,5
12,"((3, 1, 0), 2, 4)",0,2,0,6
12,"((2, 1, 0), 2, 0)",0,2,0,5
12,"((2, 3, 0), 1, 0)",1,1,0,4
12,"((2, 1, 0), 2, 0)",0,2,0,3
12,"((1, 3, 2), 1, 0)",1,1,0,2
12,"((0, 2, 1), 2, 0)",2,2,0,1
12,"((0, 1, 3), 1, 0)",2,1,0,0
12,"((2, 0, 3), 0, 1)",0,0,0,1
12,"((1, 0, 2), 0, 2)",2,0,0,2
12,"((1, 2, 3), 0, 3)",1,0,1,3
12,"((2, 3, 0), 0, 0)",1,0,1,2
12,"((0, 1, 3), 2, 0)",0,2,1,1
12,"((0, 3, 1), 0, 0)",0,0,1,0
12,"((0, 2, 1), 3, 0)",2,3,1,-1
12,"((1, 3, 2), 1, 1)",2,1,1,0
12,"((0, 1, 2), 1, 2)",3,1,1,1
12,"((0, 3, 1), 1, 3)",1,1,2,2
12,"((2, 3, 1), 0, 0)",0,0,2,1
12,"((1, 2, 3), 2, 1)",1,2,2,2
12,"((3, 0, 1), 2, 2)",3,2,2,3
12,"((1, 3, 2), 2, 3)",1,2,0,4
12,"((2, 1, 3), 2, 0)",2,2,0,3
12,"((1, 3, 0), 0, 1)",2,0,0,4
12,"((0, 2, 3), 0, 2)",1,0,2,5
12,"((0, 3, 2), 0, 0)",0,0,2,4
12,"((3, 2, 0), 0, 0)",0,0,2,3
12,"((0, 1, 3), 1, 0)",2,1,2,2
12,"((0, 3, 1), 0, 0)",0,0,2,1
12,"((2, 0, 3), 2, 1)",1,2,2,2
12,"((0, 3, 2), 2, 2)",3,2,2,3
12,"((2, 0, 1), 2, 3)",2,2,0,4
12,"((1, 0, 2), 1, 0)",0,1,0,3
12,"((3, 2, 1), 2, 0)",2,2,0,2
12,"((3, 0, 2), 1, 0)",2,1,0,1
12,"((1, 2, 3), 0, 1)",3,0,0,2
12,"((3, 1, 0), 0, 2)",1,0,0,3
12,"((1, 3, 2), 0, 3)",3,0,1,4
12,"((0, 1, 2), 3, 0)",0,3,1,3
12,"((3, 1, 0), 2, 0)",2,2,1,2
12,"((1, 3, 0), 0, 0)",3,0,1,1
12,"((2, 1, 3), 1, 1)",3,1,1,2
12,"((2, 1, 0), 1, 2)",1,1,2,3
12,"((3, 0, 1), 1, 0)",1,1,2,2
12,"((1, 0, 3), 2, 1)",1,2,2,3
12,"((3, 1, 0), 2, 2)",3,2,2,4
12,"((3, 1, 2), 2, 3)",0,2,2,5
12,"((0, 3, 1), 2, 4)",2,2,0,6
12,"((2, 3, 1), 0, 5)",0,0,1,7
12,"((2, 3, 1), 3, 0)",0,3,1,6
12,"((2, 3, 0), 0, 0)",2,0,1,5
12,"((2, 3, 0), 1, 1)",3,1,1,6
12,"((3, 2, 0), 1, 2)",3,1,1,7
12,"((0, 3, 2), 1, 3)",2,1,1,8
12,"((0, 3, 1), 3, 0)",1,3,1,7
12,"((3, 1, 2), 0, 0)",0,0,1,6
12,"((1, 2, 0), 2, 0)",2,2,1,5
12,"((1, 0, 3), 0, 0)",1,0,1,4
12,"((0, 3, 1), 1, 1)",0,1,1,5
12,"((3, 1, 2), 1, 2)",3,1,1,6
12,"((0, 1, 3), 1, 3)",1,1,0,7
12,"((3, 2, 1), 2, 0)",3,2,0,6
12,"((3, 2, 1), 1, 0)",2,1,0,5
12,"((2, 1, 0), 0, 1)",3,0,0,6
12,"((1, 3, 2), 0, 2)",2,0,0,7
12,"((3, 1, 2), 0, 3)",1,0,0,8
12,"((0, 1, 3), 1, 0)",1,1,0,7
12,"((0, 2, 1), 0, 1)",0,0,0,8
12,"((1, 2, 3), 0, 2)",0,0,0,9
12,"((0, 1, 3), 2, 0)",3,2,0,8
12,"((2, 1, 0), 0, 1)",0,0,0,9
12,"((3, 1, 0), 0, 2)",2,0,0,10
12,"((1, 0, 2), 1, 0)",1,1,0,9
12,"((1, 0, 3), 2, 0)",2,2,0,8
12,"((0, 3, 1), 0, 1)",1,0,0,9
12,"((2, 3, 1), 0, 2)",0,0,0,10
12,"((0, 1, 3), 0, 3)",2,0,0,11
12,"((3, 0, 1), 2, 0)",3,2,0,10
12,"((0, 3, 2), 1, 0)",0,1,0,9
12,"((1, 2, 0), 2, 0)",2,2,0,8
12,"((3, 2, 0), 0, 1)",1,0,0,9
12,"((2, 0, 1), 0, 2)",3,0,0,10
12,"((0, 1, 2), 0, 3)",2,0,0,11
12,"((1, 3, 2), 2, 0)",2,2,0,10
12,"((0, 1, 3), 1, 0)",3,1,0,9
12,"((1, 0, 3), 0, 1)",0,0,0,10
12,"((0, 2, 1), 0, 2)",1,0,0,11
12,"((2, 3, 0), 0, 3)",0,0,0,12
12,"((3, 2, 1), 2, 0)",0,2,0,11
12,"((3, 1, 2), 1, 0)",2,1,0,10
12,"((0, 3, 2), 1, 0)",1,1,0,9
12,"((0, 2, 3), 2, 0)",2,2,0,8
12,"((0, 3, 2), 2, 0)",3,2,0,7
12,"((1, 0, 3), 0, 1)",0,0,0,8
12,"((2, 1, 0), 0, 2)",1,0,0,9
12,"((1, 0, 2), 0, 3)",2,0,1,10
12,"((2, 0, 3), 3, 0)",3,3,1,9
12,"((2, 3, 1), 1, 1)",0,1,1,10
12,"((2, 0, 3), 1, 2)",3,1,0,11
12,"((1, 2, 0), 2, 0)",3,2,0,10
12,"((2, 0, 1), 0, 1)",1,0,0,11
12,"((1, 3, 2), 0, 2)",2,0,1,12
12,"((1, 2, 0), 0, 0)",1,0,1,11
12,"((0, 2, 1), 1, 1)",2,1,1,12
12,"((1, 0, 2), 1, 2)",2,1,0,13
12,"((2, 3, 1), 1, 0)",0,1,0,12
12,"((1, 2, 0), 2, 0)",1,2,0,11
12,"((1, 3, 2), 0, 1)",1,0,0,12
12,"((1, 2, 0), 0, 2)",1,0,0,13
12,"((0, 3, 2), 3, 0)",3,3,0,12
12,"((2, 1, 3), 1, 0)",3,1,0,11
12,"((3, 1, 0), 0, 1)",2,0,0,12
12,"((0, 2, 1), 3, 0)",2,3,0,11
12,"((1, 3, 2), 0, 1)",0,0,0,12
12,"((2, 3, 0), 0, 2)",1,0,2,13
12,"((2, 3, 0), 0, 0)",2,0,2,12
12,"((2, 3, 0), 1, 0)",3,1,2,11
12,"((2, 1, 0), 2, 1)",0,2,2,12
12,"((1, 3, 0), 2, 2)",0,2,2,13
12,"((1, 2, 3), 2, 3)",0,2,2,14
12,"((2, 1, 0), 0, 0)",1,0,2,13
12,"((0, 3, 1), 1, 0)",1,1,2,12
12,"((3, 1, 0), 0, 0)",0,0,2,11
12,"((0, 2, 3), 2, 1)",0,2,2,12
12,"((0, 1, 3), 2, 2)",3,2,1,13
12,"((2, 1, 0), 1, 3)",1,1,1,14
12,"((1, 2, 3), 1, 4)",1,1,0,15
12,"((0, 2, 3), 3, 0)",0,3,0,14
12,"((1, 2, 0), 0, 1)",0,0,0,15
12,"((0, 3, 1), 0, 2)",1,0,0,16
12,"((0, 1, 3), 1, 0)",3,1,0,15
12,"((3, 2, 0), 0, 1)",0,0,0,16
12,"((3, 0, 1), 0, 2)",3,0,0,17
12,"((1, 3, 2), 2, 0)",1,2,0,16
12,"((1, 2, 3), 1, 0)",3,1,0,15
12,"((1, 3, 0), 0, 1)",1,0,0,16
12,"((3, 2, 1), 0, 2)",1,0,0,17
12,"((0, 1, 2), 0, 3)",3,0,1,18
12,"((1, 3, 2), 3, 0)",3,3,1,17
12,"((3, 1, 2), 0, 0)",1,0,1,16
12,"((3, 2, 0), 2, 0)",2,2,1,15
12,"((0, 3, 1), 1, 1)",2,1,1,16
12,"((0, 3, 2), 1, 2)",3,1,1,17
12,"((2, 0, 1), 1, 3)",3,1,1,18
12,"((3, 2, 0), 1, 4)",0,1,2,19
12,"((3, 2, 0), 2, 5)",0,2,0,20
12,"((2, 1, 3), 2, 0)",0,2,0,19
12,"((1, 3, 2), 0, 1)",2,0,0,20
12,"((0, 1, 2), 0, 2)",1,0,0,21
12,"((0, 1, 3), 0, 3)",0,0,2,22
12,"((2, 0, 3), 0, 0)",0,0,2,21
12,"((0, 1, 2), 2, 1)",3,2,2,22
12,"((1, 3, 0), 2, 2)",2,2,2,23
12,"((0, 3, 1), 2, 3)",0,2,1,24
12,"((1, 2, 3), 0, 0)",0,0,1,23
12,"((0, 3, 2), 1, 1)",2,1,1,24
12,"((0, 1, 2), 1, 2)",3,1,1,25
12,"((2, 1, 3), 1, 3)",1,1,1,26
12,"((3, 1, 0), 0, 0)",2,0,1,25
12,"((1, 2, 0), 2, 0)",0,2,1,24
12,"((0, 1, 3), 0, 0)",1,0,1,23
12,"((2, 3, 0), 2, 0)",3,2,1,22
12,"((1, 3, 2), 1, 1)",3,1,1,23
12,"((3, 1, 0), 1, 2)",3,1,2,24
12,"((2, 3, 0), 0, 0)",3,0,2,23
12,"((0, 2, 3), 1, 0)",3,1,2,22
12,"((1, 0, 2), 2, 1)",3,2,2,23
12,"((3, 1, 2), 0, 0)",1,0,2,22
12,"((1, 0, 3), 2, 1)",2,2,2,23
12,"((0, 3, 2), 2, 2)",3,2,2,24
12,"((1, 0, 3), 2, 3)",2,2,0,25
12,"((2, 1, 3), 0, 4)",1,0,0,26
12,"((0, 2, 1), 3, 0)",0,3,0,25
12,"((1, 2, 0), 1, 0)",2,1,0,24
12,"((0, 1, 2), 2, 0)",0,2,0,23
12,"((2, 3, 0), 0, 1)",0,0,0,24
12,"((1, 3, 2), 0, 2)",2,0,0,25
12,"((2, 1, 0), 0, 3)",1,0,2,26
12,"((0, 1, 3), 2, 4)",0,2,0,27
12,"((2, 0, 1), 0, 5)",0,0,1,28
12,"((3, 0, 1), 1, 6)",0,1,2,29
12,"((3, 1, 2), 1, 0)",0,1,2,28
12,"((2, 1, 0), 0, 0)",3,0,2,27
12,"((0, 1, 2), 1, 0)",1,1,2,26
12,"((1, 0, 3), 0, 0)",0,0,2,25
12,"((0, 1, 3), 1, 0)",0,1,2,24
12,"((0, 3, 2), 0, 0)",0,0,2,23
12,"((1, 3, 0), 1, 0)",3,1,2,22
12,"((3, 0, 1), 0, 0)",1,0,2,21
12,"((0, 3, 2), 3, 0)",2,3,2,20
12,"((0, 1, 2), 1, 0)",3,1,2,19
12,"((0, 1, 2), 0, 0)",0,0,2,18
12,"((3, 1, 0), 2, 1)",2,2,2,19
12,"((2, 1, 3), 2, 2)",0,2,0,20
12,"((0, 3, 1), 2, 0)",3,2,0,19
12,"((0, 3, 2), 1, 0)",3,1,0,18
12,"((1, 3, 2), 2, 0)",2,2,0,17
12,"((3, 1, 0), 1, 0)",3,1,0,16
12,"((0, 1, 2), 0, 1)",3,0,0,17
12,"((0, 1, 2), 0, 2)",0,0,0,18
12,"((0, 2, 3), 0, 3)",0,0,1,19
12,"((3, 2, 1), 1, 4)",2,1,0,20
12,"((1, 2, 3), 3, 0)",0,3,0,19
12,"((2, 3, 1), 2, 0)",3,2,0,18
12,"((3, 2, 1), 2, 0)",1,2,0,17
12,"((2, 1, 3), 3, 0)",0,3,0,16
12,"((3, 1, 2), 2, 0)",3,2,0,15
12,"((0, 3, 2), 1, 0)",1,1,0,14
12,"((0, 3, 2), 2, 0)",2,2,0,13
12,"((1, 3, 0), 0, 1)",0,0,0,14
12,"((0, 3, 2), 0, 2)",1,0,0,15
12,"((2, 1, 3), 0, 3)",0,0,2,16
12,"((3, 1, 0), 2, 4)",3,2,1,17
13,"((0, 1, 2), 1, 0)",1,1,0,-1
13,"((2, 1, 0), 0, 1)",0,0,0,0
13,"((3, 0, 1), 0, 2)",2,0,1,1
13,"((3, 1, 2), 2, 0)",1,2,1,0
13,"((3, 2, 0), 1, 1)",1,1,1,1
13,"((0, 3, 2), 1, 2)",2,1,1,2
13,"((2, 0, 3), 1, 3)",3,1,2,3
13,"((1, 3, 0), 0, 0)",2,0,2,2
13,"((3, 1, 2), 1, 0)",3,1,2,1
13,"((2, 3, 0), 0, 0)",3,0,2,0
13,"((0, 1, 3), 1, 0)",3,1,2,-1
13,"((0, 1, 3), 0, 0)",0,0,2,-2
13,"((3, 0, 2), 2, 1)",3,2,2,-1
13,"((2, 3, 1), 2, 2)",2,2,2,0
13,"((3, 0, 2), 2, 3)",1,2,0,1
13,"((2, 0, 1), 2, 0)",2,2,0,0
13,"((1, 0, 3), 3, 0)",3,3,0,-1
13,"((1, 2, 3), 3, 0)",2,3,0,-2
13,"((3, 1, 0), 2, 0)",3,2,0,-3
13,"((0, 3, 1), 0, 1)",3,0,0,-2
13,"((0, 2, 3), 0, 2)",0,0,0,-1
13,"((1, 3, 2), 0, 3)",0,0,2,0
13,"((2, 1, 3), 0, 0)",1,0,2,-1
13,"((3, 2, 0), 1, 0)",1,1,2,-2
13,"((0, 1, 3), 2, 1)",0,2,2,-1
13,"((2, 1, 3), 2, 2)",3,2,0,0
13,"((0, 1, 2), 1, 0)",1,1,0,-1
13,"((3, 1, 2), 0, 1)",0,0,0,0
13,"((0, 2, 1), 0, 2)",3,0,0,1
13,"((2, 1, 3), 0, 3)",0,0,0,2
13,"((0, 1, 2), 1, 0)",1,1,0,1
13,"((2, 1, 0), 0, 1)",0,0,0,2
13,"((2, 0, 3), 0, 2)",2,0,0,3
13,"((2, 0, 1), 0, 3)",2,0,0,4
13,"((0, 2, 1), 0, 4)",2,0,2,5
13,"((2, 3, 0), 0, 0)",0,0,2,4
13,"((2, 1, 3), 1, 0)",3,1,2,3
13,"((3, 2, 1), 0, 0)",2,0,2,2
13,"((2, 3, 0), 1, 0)",2,1,2,1
13,"((2, 0, 1), 2, 1)",0,2,2,2
13,"((3, 2, 0), 2, 2)",1,2,2,3
13,"((3, 1, 0), 3, 0)",1,3,2,2
13,"((3, 2, 0), 1, 0)",1,1,2,1
13,"((1, 0, 3), 2, 1)",0,2,2,2
13,"((3, 1, 0), 2, 2)",3,2,2,3
13,"((3, 2, 1), 2, 3)",0,2,0,4
13,"((3, 1, 2), 2, 0)",1,2,0,3
13,"((2, 0, 1), 1, 0)",1,1,0,2
13,"((1, 3, 0), 0, 1)",2,0,0,3
13,"((3, 1, 2), 0, 2)",1,0,2,4
13,"((2, 0, 1), 1, 0)",1,1,2,3
13,"((0, 2, 3), 0, 0)",2,0,2,2
13,"((2, 0, 1), 1, 0)",2,1,2,1
13,"((1, 3, 2), 0, 0)",2,0,2,0
13,"((2, 0, 1), 0, 0)",1,0,2,-1
13,"((0, 3, 1), 3, 0)",3,3,2,-2
13,"((2, 3, 0), 0, 0)",0,0,2,-3
13,"((0, 3, 2), 1, 0)",3,1,2,-4
13,"((2, 0, 1), 2, 1)",2,2,2,-3
13,"((2, 3, 0), 2, 2)",1,2,2,-2
13,"((0, 1, 2), 1, 0)",3,1,2,-3
13,"((0, 2, 1), 0, 0)",0,0,2,-4
13,"((3, 0, 2), 1, 0)",2,1,2,-5
13,"((3, 1, 0), 0, 0)",3,0,2,-6
13,"((2, 0, 3), 2, 1)",0,2,2,-5
13,"((1, 3, 2), 2, 2)",3,2,2,-4
13,"((1, 3, 0), 2, 3)",2,2,1,-3
13,"((2, 1, 0), 2, 0)",0,2,1,-4
13,"((3, 1, 2), 1, 1)",1,1,1,-3
13,"((2, 1, 0), 1, 2)",1,1,1,-2
13,"((1, 2, 3), 1, 3)",1,1,0,-1
13,"((2, 1, 0), 0, 4)",1,0,1,0
13,"((1, 0, 2), 1, 5)",1,1,2,1
13,"((2, 3, 0), 1, 0)",0,1,2,0
13,"((0, 3, 1), 2, 1)",0,2,2,1
13,"((3, 0, 2), 2, 2)",1,2,1,2
13,"((0, 2, 3), 2, 0)",2,2,1,1
13,"((3, 1, 0), 1, 1)",2,1,1,2
13,"((3, 1, 2), 1, 2)",1,1,1,3
13,"((3, 2, 0), 1, 3)",1,1,0,4
13,"((2, 3, 1), 3, 0)",1,3,0,3
13,"((2, 0, 1), 3, 0)",0,3,0,2
13,"((0, 1, 3), 1, 0)",0,1,0,1
13,"((2, 0, 1), 0, 1)",0,0,0,2
13,"((1, 2, 3), 0, 2)",2,0,0,3
13,"((0, 1, 3), 2, 0)",3,2,0,2
13,"((1, 0, 2), 0, 1)",0,0,0,3
13,"((3, 0, 2), 0, 2)",1,0,0,4
13,"((3, 2, 0), 0, 3)",3,0,0,5
13,"((3, 2, 1), 1, 0)",2,1,0,4
13,"((3, 1, 2), 0, 1)",3,0,0,5
13,"((3, 2, 0), 0, 2)",3,0,0,6
13,"((3, 2, 0), 2, 0)",0,2,0,5
13,"((3, 2, 0), 1, 0)",2,1,0,4
13,"((1, 3, 0), 2, 0)",0,2,0,3
13,"((1, 2, 0), 0, 1)",1,0,0,4
13,"((2, 3, 0), 0, 2)",1,0,1,5
13,"((0, 1, 2), 2, 0)",0,2,1,4
13,"((2, 0, 3), 0, 0)",0,0,1,3
13,"((3, 0, 2), 2, 0)",3,2,1,2
13,"((1, 3, 0), 1, 1)",0,1,1,3
13,"((1, 2, 3), 1, 2)",3,1,2,4
13,"((2, 1, 3), 1, 0)",2,1,2,3
13,"((0, 2, 1), 0, 0)",2,0,2,2
13,"((2, 0, 1), 1, 0)",2,1,2,1
13,"((1, 0, 2), 0, 0)",2,0,2,0
13,"((2, 3, 1), 2, 1)",2,2,2,1
13,"((3, 0, 2), 2, 2)",1,2,2,2
13,"((1, 2, 0), 2, 3)",2,2,0,3
13,"((3, 2, 1), 0, 4)",1,0,1,4
13,"((3, 2, 0), 2, 0)",1,2,1,3
13,"((2, 3, 0), 1, 1)",2,1,1,4
13,"((0, 1, 3), 1, 2)",3,1,2,5
13,"((0, 1, 2), 1, 0)",1,1,2,4
13,"((2, 0, 1), 0, 0)",0,0,2,3
13,"((0, 2, 1), 2, 1)",1,2,2,4
13,"((3, 2, 0), 2, 2)",1,2,2,5
13,"((1, 0, 2), 0, 0)",3,0,2,4
13,"((1, 2, 0), 2, 1)",2,2,2,5
13,"((1, 0, 2), 2, 2)",0,2,2,6
13,"((0, 3, 1), 3, 0)",3,3,2,5
13,"((1, 0, 2), 0, 0)",0,0,2,4
13,"((0, 1, 2), 2, 1)",2,2,2,5
13,"((3, 2, 1), 2, 2)",2,2,0,6
13,"((2, 0, 1), 0, 3)",3,0,0,7
13,"((1, 3, 0), 0, 4)",2,0,1,8
13,"((0, 1, 3), 2, 0)",0,2,1,7
13,"((1, 2, 0), 0, 0)",0,0,1,6
13,"((2, 3, 1), 1, 1)",2,1,1,7
13,"((3, 2, 0), 1, 2)",3,1,0,8
13,"((0, 1, 3), 1, 0)",2,1,0,7
13,"((0, 3, 2), 0, 1)",0,0,0,8
13,"((0, 1, 3), 0, 2)",0,0,0,9
13,"((3, 1, 2), 0, 3)",0,0,0,10
13,"((0, 2, 3), 2, 0)",2,2,0,9
13,"((0, 1, 2), 1, 0)",2,1,0,8
13,"((2, 0, 3), 0, 1)",0,0,0,9
13,"((0, 1, 2), 0, 2)",2,0,1,10
13,"((1, 2, 0), 0, 0)",0,0,1,9
13,"((0, 2, 1), 1, 1)",2,1,1,10
13,"((1, 0, 2), 1, 2)",2,1,1,11
13,"((0, 1, 2), 1, 3)",0,1,0,12
13,"((2, 3, 0), 1, 0)",1,1,0,11
13,"((1, 3, 0), 2, 0)",0,2,0,10
13,"((3, 1, 0), 0, 1)",1,0,0,11
13,"((1, 2, 3), 0, 2)",3,0,0,12
13,"((0, 3, 1), 2, 0)",3,2,0,11
13,"((0, 2, 3), 1, 0)",3,1,0,10
13,"((2, 0, 3), 2, 0)",3,2,0,9
13,"((2, 3, 0), 0, 1)",2,0,0,10
13,"((3, 1, 2), 0, 2)",2,0,2,11
13,"((2, 0, 1), 0, 0)",3,0,2,10
13,"((1, 2, 0), 2, 1)",1,2,2,11
13,"((2, 1, 3), 2, 2)",0,2,2,12
13,"((3, 1, 2), 2, 3)",3,2,2,13
13,"((0, 3, 1), 2, 4)",2,2,1,14
13,"((1, 0, 2), 0, 0)",0,0,1,13
13,"((0, 1, 2), 2, 0)",2,2,1,12
13,"((3, 0, 2), 0, 0)",0,0,1,11
13,"((1, 2, 3), 0, 0)",3,0,1,10
13,"((3, 1, 2), 1, 1)",2,1,1,11
13,"((2, 3, 0), 1, 2)",1,1,0,12
13,"((2, 3, 1), 2, 0)",0,2,0,11
13,"((2, 1, 0), 0, 1)",2,0,0,12
13,"((1, 0, 2), 0, 2)",2,0,0,13
13,"((0, 1, 2), 0, 3)",1,0,2,14
13,"((0, 3, 2), 2, 4)",2,2,1,15
13,"((1, 0, 3), 2, 0)",2,2,1,14
13,"((1, 3, 2), 0, 0)",1,0,1,13
13,"((0, 1, 2), 3, 0)",0,3,1,12
13,"((2, 0, 1), 0, 0)",0,0,1,11
13,"((0, 3, 2), 2, 0)",1,2,1,10
13,"((0, 2, 1), 0, 0)",0,0,1,9
13,"((1, 0, 3), 1, 1)",2,1,1,10
13,"((0, 1, 2), 0, 0)",1,0,1,9
13,"((3, 2, 1), 2, 0)",2,2,1,8
13,"((0, 1, 3), 1, 1)",2,1,1,9
13,"((3, 0, 1), 1, 2)",1,1,1,10
13,"((1, 3, 2), 1, 3)",0,1,2,11
13,"((2, 3, 0), 0, 0)",1,0,2,10
13,"((2, 1, 0), 3, 0)",1,3,2,9
13,"((1, 3, 2), 3, 0)",3,3,2,8
13,"((2, 3, 0), 1, 0)",3,1,2,7
13,"((1, 0, 3), 2, 1)",0,2,2,8
13,"((0, 1, 3), 2, 2)",3,2,0,9
13,"((2, 3, 0), 1, 0)",1,1,0,8
13,"((2, 1, 0), 2, 0)",0,2,0,7
13,"((1, 2, 0), 1, 0)",1,1,0,6
13,"((0, 1, 2), 2, 0)",0,2,0,5
13,"((0, 3, 1), 0, 1)",0,0,0,6
13,"((3, 0, 2), 0, 2)",0,0,1,7
13,"((2, 1, 0), 0, 0)",3,0,1,6
13,"((2, 1, 0), 1, 1)",1,1,1,7
13,"((1, 3, 2), 1, 2)",1,1,2,8
13,"((2, 3, 0), 1, 0)",3,1,2,7
13,"((0, 3, 1), 2, 1)",0,2,2,8
13,"((3, 2, 1), 2, 2)",1,2,2,9
13,"((1, 2, 0), 0, 0)",3,0,2,8
13,"((0, 1, 3), 1, 0)",2,1,2,7
13,"((0, 3, 2), 0, 0)",0,0,2,6
13,"((0, 3, 1), 2, 1)",2,2,2,7
13,"((2, 3, 1), 2, 2)",1,2,2,8
13,"((2, 1, 3), 2, 3)",1,2,1,9
13,"((1, 2, 0), 1, 4)",1,1,2,10
13,"((0, 2, 1), 2, 5)",0,2,1,11
13,"((0, 2, 1), 0, 0)",0,0,1,10
13,"((2, 1, 3), 1, 1)",2,1,1,11
13,"((3, 1, 2), 1, 2)",1,1,1,12
13,"((0, 2, 1), 1, 3)",1,1,1,13
13,"((0, 2, 1), 1, 4)",2,1,1,14
13,"((1, 2, 0), 0, 0)",0,0,1,13
13,"((1, 0, 3), 1, 1)",2,1,1,14
13,"((2, 1, 0), 1, 2)",0,1,2,15
13,"((2, 3, 1), 1, 0)",1,1,2,14
13,"((0, 3, 1), 2, 1)",1,2,2,15
13,"((3, 2, 1), 2, 2)",1,2,2,16
13,"((0, 1, 3), 0, 0)",3,0,2,15
13,"((2, 3, 0), 2, 1)",3,2,2,16
13,"((0, 1, 2), 2, 2)",0,2,1,17
13,"((0, 1, 2), 3, 0)",3,3,1,16
13,"((0, 3, 1), 1, 1)",1,1,1,17
13,"((2, 0, 3), 1, 2)",3,1,0,18
13,"((1, 3, 2), 0, 3)",2,0,0,19
13,"((1, 2, 0), 2, 0)",2,2,0,18
13,"((1, 0, 2), 0, 1)",1,0,0,19
13,"((2, 0, 3), 0, 2)",1,0,0,20
13,"((3, 2, 0), 0, 3)",2,0,2,21
13,"((1, 3, 2), 0, 0)",3,0,2,20
13,"((1, 2, 3), 2, 1)",2,2,2,21
13,"((0, 2, 3), 2, 2)",3,2,2,22
13,"((3, 0, 1), 2, 3)",3,2,1,23
14,"((0, 3, 1), 3, 0)",2,3,2,-1
14,"((3, 0, 2), 0, 0)",0,0,2,-2
14,"((1, 2, 0), 0, 0)",3,0,2,-3
14,"((2, 0, 3), 1, 0)",2,1,2,-4
14,"((0, 3, 2), 2, 1)",3,2,2,-3
14,"((2, 3, 0), 2, 2)",2,2,2,-2
14,"((1, 3, 0), 1, 0)",3,1,2,-3
14,"((0, 2, 1), 0, 0)",1,0,2,-4
14,"((1, 0, 3), 1, 0)",2,1,2,-5
14,"((0, 1, 2), 0, 0)",1,0,2,-6
14,"((1, 0, 3), 2, 1)",2,2,2,-5
14,"((3, 1, 0), 2, 2)",3,2,2,-4
14,"((1, 0, 2), 2, 3)",0,2,0,-3
14,"((3, 0, 1), 0, 4)",1,0,1,-2
14,"((1, 0, 2), 1, 5)",0,1,2,-1
14,"((1, 0, 3), 0, 0)",1,0,2,-2
14,"((3, 1, 0), 1, 0)",0,1,2,-3
14,"((3, 0, 1), 0, 0)",3,0,2,-4
14,"((2, 0, 3), 0, 0)",3,0,2,-5
14,"((3, 1, 2), 2, 1)",3,2,2,-4
14,"((3, 0, 1), 2, 2)",2,2,0,-3
14,"((0, 1, 3), 2, 0)",1,2,0,-4
14,"((2, 3, 0), 0, 1)",0,0,0,-3
14,"((2, 0, 1), 0, 2)",2,0,0,-2
14,"((3, 2, 0), 0, 3)",2,0,2,-1
14,"((3, 1, 0), 3, 0)",1,3,2,-2
14,"((2, 1, 0), 1, 0)",1,1,2,-3
14,"((0, 2, 1), 0, 0)",2,0,2,-4
14,"((2, 3, 0), 1, 0)",2,1,2,-5
14,"((1, 3, 2), 2, 1)",0,2,2,-4
14,"((1, 0, 2), 2, 2)",2,2,2,-3
14,"((1, 3, 0), 3, 0)",3,3,2,-4
14,"((3, 0, 1), 0, 0)",1,0,2,-5
14,"((1, 0, 2), 2, 1)",1,2,2,-4
14,"((0, 2, 1), 2, 2)",2,2,0,-3
14,"((1, 2, 3), 2, 0)",1,2,0,-4
14,"((1, 2, 3), 0, 1)",1,0,0,-3
14,"((3, 2, 0), 0, 2)",1,0,2,-2
14,"((3, 1, 0), 1, 0)",2,1,2,-3
14,"((1, 3, 2), 0, 0)",3,0,2,-4
14,"((3, 2, 1), 2, 1)",2,2,2,-3
14,"((1, 3, 0), 2, 2)",1,2,0,-2
14,"((2, 1, 3), 2, 0)",0,2,0,-3
14,"((3, 2, 0), 0, 1)",2,0,0,-2
14,"((2, 0, 1), 0, 2)",3,0,0,-1
14,"((1, 2, 3), 0, 3)",2,0,2,0
14,"((1, 3, 0), 0, 0)",1,0,2,-1
14,"((1, 2, 0), 1, 0)",3,1,2,-2
14,"((1, 0, 3), 2, 1)",0,2,2,-1
14,"((2, 3, 0), 2, 2)",3,2,2,0
14,"((3, 2, 0), 1, 0)",3,1,2,-1
14,"((1, 2, 0), 2, 1)",0,2,2,0
14,"((3, 2, 1), 2, 2)",0,2,2,1
14,"((1, 0, 2), 2, 3)",1,2,2,2
14,"((3, 0, 1), 0, 0)",1,0,2,1
14,"((3, 0, 1), 2, 1)",1,2,2,2
14,"((2, 0, 3), 2, 2)",1,2,2,3
14,"((2, 1, 3), 2, 3)",3,2,0,4
14,"((1, 2, 3), 1, 0)",1,1,0,3
14,"((1, 0, 3), 0, 1)",1,0,0,4
14,"((1, 3, 0), 0, 2)",1,0,0,5
14,"((3, 1, 0), 0, 3)",1,0,1,6
14,"((1, 3, 2), 2, 0)",0,2,1,5
14,"((3, 2, 1), 3, 0)",0,3,1,4
14,"((2, 3, 1), 1, 1)",2,1,1,5
14,"((2, 0, 1), 1, 2)",3,1,2,6
14,"((0, 2, 3), 2, 3)",1,2,1,7
