episode,state,action,agent_rule,env_rule,cum_return
0,"[3, 1, 2, 2, 0]",2,2,0,-83
0,"[1, 2, 0, 2, 0]",2,2,0,-84
0,"[0, 3, 2, 2, 0]",0,2,0,-85
0,"[3, 1, 0, 2, 0]",2,2,0,-86
0,"[0, 1, 2, 3, 0]",2,3,0,-87
0,"[2, 1, 0, 0, 1]",0,0,0,-86
0,"[2, 0, 1, 2, 0]",0,2,0,-87
0,"[2, 1, 3, 0, 1]",2,0,0,-86
0,"[3, 2, 1, 0, 2]",2,0,2,-85
1,"[3, 2, 1, 1, 3]",1,1,1,1
1,"[2, 1, 3, 2, 0]",1,2,1,0
1,"[1, 0, 2, 0, 0]",2,0,1,-1
1,"[0, 3, 1, 2, 0]",2,2,1,-2
1,"[0, 1, 2, 0, 0]",0,0,1,-3
1,"[3, 2, 1, 2, 0]",2,2,1,-4
1,"[0, 1, 2, 1, 1]",2,1,1,-3
1,"[1, 3, 0, 1, 2]",1,1,0,-2
1,"[1, 0, 3, 0, 3]",1,0,1,-1
1,"[2, 0, 1, 0, 0]",1,0,1,-2
1,"[2, 1, 0, 0, 0]",2,0,1,-3
1,"[3, 1, 0, 0, 0]",2,0,1,-4
1,"[1, 0, 3, 3, 0]",2,3,1,-5
1,"[1, 0, 2, 1, 1]",0,1,1,-4
1,"[3, 0, 1, 0, 0]",1,0,1,-5
1,"[3, 2, 1, 3, 0]",2,3,1,-6
1,"[0, 3, 2, 1, 1]",2,1,1,-5
1,"[3, 0, 1, 3, 0]",1,3,1,-6
1,"[1, 3, 0, 3, 0]",2,3,1,-7
1,"[2, 3, 1, 2, 0]",0,2,1,-8
1,"[0, 3, 1, 1, 1]",3,1,1,-7
1,"[1, 0, 2, 0, 0]",0,0,1,-8
1,"[2, 3, 0, 3, 0]",3,3,1,-9
1,"[0, 1, 3, 0, 0]",2,0,1,-10
1,"[2, 1, 3, 1, 1]",1,1,1,-9
1,"[3, 1, 0, 0, 0]",2,0,1,-10
1,"[1, 0, 2, 3, 0]",2,3,1,-11
1,"[2, 0, 1, 1, 1]",0,1,1,-10
1,"[2, 1, 0, 0, 0]",2,0,1,-11
1,"[1, 2, 3, 3, 0]",3,3,1,-12
1,"[0, 2, 3, 3, 0]",0,3,1,-13
1,"[0, 1, 3, 0, 0]",0,0,1,-14
1,"[0, 3, 2, 0, 0]",0,0,1,-15
1,"[0, 1, 2, 2, 0]",2,2,1,-16
1,"[1, 3, 0, 0, 0]",0,0,1,-17
1,"[0, 3, 1, 0, 0]",1,0,1,-18
1,"[2, 3, 0, 2, 0]",1,2,1,-19
1,"[0, 3, 2, 0, 0]",2,0,1,-20
1,"[0, 2, 3, 2, 0]",2,2,1,-21
1,"[2, 3, 1, 3, 0]",1,3,1,-22
1,"[1, 2, 3, 0, 0]",2,0,1,-23
1,"[0, 3, 1, 1, 1]",2,1,1,-22
1,"[3, 1, 2, 2, 0]",1,2,1,-23
1,"[1, 0, 3, 2, 0]",2,2,1,-24
1,"[1, 2, 0, 0, 0]",1,0,1,-25
1,"[2, 0, 3, 1, 1]",2,1,1,-24
1,"[0, 3, 2, 0, 0]",2,0,1,-25
1,"[2, 1, 0, 2, 0]",2,2,1,-26
1,"[0, 3, 1, 0, 0]",2,0,1,-27
1,"[2, 1, 3, 2, 0]",1,2,1,-28
1,"[2, 0, 1, 1, 1]",1,1,1,-27
1,"[1, 3, 0, 3, 0]",3,3,1,-28
1,"[0, 3, 1, 3, 0]",2,3,1,-29
1,"[1, 0, 3, 0, 0]",0,0,1,-30
1,"[0, 3, 2, 0, 0]",1,0,1,-31
1,"[2, 1, 3, 2, 0]",2,2,1,-32
1,"[1, 3, 0, 2, 0]",3,2,1,-33
1,"[0, 1, 2, 2, 0]",0,2,1,-34
1,"[2, 1, 0, 0, 0]",0,0,1,-35
1,"[1, 3, 0, 2, 0]",0,2,1,-36
1,"[0, 1, 2, 2, 0]",0,2,1,-37
1,"[0, 1, 3, 0, 0]",0,0,1,-38
1,"[3, 1, 0, 3, 0]",2,3,1,-39
1,"[0, 3, 2, 3, 0]",2,3,1,-40
1,"[1, 3, 0, 0, 0]",0,0,1,-41
1,"[3, 0, 1, 0, 0]",1,0,1,-42
1,"[2, 3, 0, 1, 1]",0,1,1,-41
1,"[2, 1, 3, 1, 2]",3,1,2,-40
1,"[3, 2, 0, 0, 0]",2,0,2,-41
1,"[3, 2, 1, 2, 1]",0,2,2,-40
1,"[3, 1, 2, 3, 0]",0,3,2,-41
1,"[1, 0, 2, 2, 1]",2,2,2,-40
1,"[3, 2, 1, 1, 0]",0,1,2,-41
1,"[3, 2, 0, 0, 0]",3,0,2,-42
1,"[2, 1, 0, 2, 1]",0,2,2,-41
1,"[0, 1, 2, 2, 2]",0,2,2,-40
1,"[0, 1, 3, 1, 0]",1,1,2,-41
1,"[3, 2, 1, 1, 0]",1,1,2,-42
1,"[1, 2, 3, 0, 0]",3,0,2,-43
1,"[3, 2, 0, 1, 0]",2,1,2,-44
1,"[1, 2, 3, 2, 1]",0,2,2,-43
1,"[2, 0, 3, 1, 0]",2,1,2,-44
1,"[3, 2, 1, 0, 0]",2,0,2,-45
1,"[0, 1, 2, 1, 0]",2,1,2,-46
1,"[2, 1, 3, 1, 0]",1,1,2,-47
1,"[3, 1, 0, 2, 1]",3,2,2,-46
1,"[2, 1, 0, 2, 2]",0,2,1,-45
1,"[1, 3, 0, 2, 0]",0,2,1,-46
1,"[0, 3, 2, 2, 0]",0,2,1,-47
1,"[2, 3, 0, 2, 0]",2,2,1,-48
1,"[1, 2, 3, 1, 1]",3,1,1,-47
1,"[3, 0, 1, 1, 2]",2,1,0,-46
1,"[1, 0, 2, 1, 0]",0,1,0,-47
1,"[3, 1, 2, 0, 1]",1,0,0,-46
1,"[3, 2, 0, 3, 0]",0,3,0,-47
1,"[0, 2, 1, 1, 0]",2,1,0,-48
1,"[0, 2, 1, 0, 1]",0,0,0,-47
1,"[0, 3, 2, 2, 0]",1,2,0,-48
1,"[1, 2, 3, 2, 0]",2,2,0,-49
1,"[1, 2, 0, 0, 1]",1,0,0,-48
1,"[3, 0, 1, 3, 0]",3,3,0,-49
1,"[3, 0, 1, 3, 0]",2,3,0,-50
1,"[3, 0, 2, 3, 0]",2,3,0,-51
1,"[2, 1, 3, 2, 0]",2,2,0,-52
1,"[1, 2, 3, 0, 1]",2,0,0,-51
1,"[3, 0, 1, 1, 0]",2,1,0,-52
1,"[1, 2, 0, 3, 0]",2,3,0,-53
1,"[1, 0, 3, 0, 1]",1,0,0,-52
1,"[1, 0, 3, 3, 0]",2,3,0,-53
1,"[1, 0, 2, 1, 0]",0,1,0,-54
1,"[2, 3, 1, 2, 0]",2,2,0,-55
1,"[2, 3, 0, 1, 0]",3,1,0,-56
1,"[1, 0, 3, 3, 0]",1,3,0,-57
1,"[0, 1, 3, 1, 0]",0,1,0,-58
1,"[2, 1, 0, 1, 0]",1,1,0,-59
1,"[0, 1, 2, 1, 0]",1,1,0,-60
1,"[3, 0, 1, 0, 1]",0,0,0,-59
1,"[1, 0, 3, 0, 2]",3,0,0,-58
1,"[3, 0, 1, 0, 3]",1,0,0,-57
1,"[2, 3, 0, 2, 0]",1,2,0,-58
1,"[3, 2, 0, 1, 0]",3,1,0,-59
1,"[1, 0, 2, 2, 0]",0,2,0,-60
1,"[1, 3, 2, 1, 0]",0,1,0,-61
1,"[2, 0, 1, 0, 1]",1,0,0,-60
1,"[3, 2, 1, 2, 0]",1,2,0,-61
1,"[3, 2, 0, 0, 1]",3,0,0,-60
1,"[1, 3, 2, 0, 2]",3,0,1,-59
1,"[2, 3, 0, 0, 0]",1,0,1,-60
1,"[0, 3, 1, 0, 0]",2,0,1,-61
1,"[2, 1, 0, 2, 0]",1,2,1,-62
1,"[0, 3, 2, 0, 0]",2,0,1,-63
1,"[0, 1, 2, 3, 0]",1,3,1,-64
1,"[0, 2, 3, 0, 0]",0,0,1,-65
1,"[3, 0, 2, 3, 0]",1,3,1,-66
1,"[1, 0, 3, 2, 0]",2,2,1,-67
1,"[1, 2, 3, 1, 1]",0,1,1,-66
1,"[3, 0, 2, 0, 0]",1,0,1,-67
1,"[0, 2, 3, 1, 1]",0,1,1,-66
1,"[1, 0, 2, 3, 0]",1,3,1,-67
1,"[0, 1, 2, 1, 1]",0,1,1,-66
1,"[1, 0, 3, 1, 2]",1,1,1,-65
1,"[1, 0, 3, 3, 0]",2,3,1,-66
1,"[1, 0, 3, 2, 0]",3,2,1,-67
1,"[1, 2, 3, 1, 1]",0,1,1,-66
1,"[0, 2, 1, 1, 2]",2,1,1,-65
1,"[0, 1, 2, 2, 0]",1,2,1,-66
1,"[1, 2, 3, 0, 0]",0,0,1,-67
1,"[3, 1, 0, 3, 0]",0,3,1,-68
1,"[2, 3, 0, 2, 0]",0,2,1,-69
1,"[2, 0, 3, 2, 0]",0,2,1,-70
1,"[3, 2, 1, 0, 0]",2,0,1,-71
1,"[0, 1, 2, 3, 0]",0,3,1,-72
1,"[3, 2, 1, 0, 0]",0,0,1,-73
1,"[1, 0, 2, 3, 0]",0,3,1,-74
1,"[3, 1, 0, 1, 1]",0,1,1,-73
1,"[1, 3, 0, 0, 0]",3,0,1,-74
1,"[2, 1, 0, 0, 0]",1,0,1,-75
1,"[3, 2, 0, 2, 0]",0,2,1,-76
1,"[1, 3, 2, 0, 0]",3,0,1,-77
1,"[3, 1, 2, 2, 0]",2,2,1,-78
1,"[3, 1, 0, 2, 0]",2,2,1,-79
1,"[1, 2, 3, 2, 0]",0,2,1,-80
1,"[3, 1, 2, 1, 1]",2,1,1,-79
1,"[3, 1, 0, 0, 0]",3,0,1,-80
1,"[1, 2, 0, 2, 0]",0,2,1,-81
1,"[2, 1, 3, 1, 1]",2,1,1,-80
1,"[0, 1, 3, 0, 0]",2,0,1,-81
1,"[3, 0, 2, 3, 0]",2,3,1,-82
1,"[2, 3, 0, 2, 0]",2,2,1,-83
1,"[3, 2, 0, 1, 1]",3,1,1,-82
1,"[1, 0, 3, 0, 0]",3,0,1,-83
1,"[1, 0, 2, 3, 0]",2,3,1,-84
1,"[0, 3, 2, 1, 1]",0,1,1,-83
1,"[0, 2, 3, 2, 0]",2,2,1,-84
1,"[3, 1, 0, 3, 0]",1,3,1,-85
1,"[0, 2, 3, 2, 0]",0,2,1,-86
1,"[2, 3, 0, 3, 0]",1,3,1,-87
1,"[1, 2, 3, 2, 0]",0,2,1,-88
1,"[3, 1, 2, 0, 0]",1,0,1,-89
1,"[3, 1, 2, 0, 0]",3,0,1,-90
1,"[2, 0, 1, 1, 1]",1,1,1,-89
1,"[3, 1, 0, 1, 2]",0,1,1,-88
1,"[1, 3, 0, 0, 0]",3,0,1,-89
1,"[3, 1, 0, 0, 0]",1,0,1,-90
1,"[3, 0, 2, 2, 0]",0,2,1,-91
1,"[3, 1, 0, 1, 1]",0,1,1,-90
1,"[2, 0, 3, 2, 0]",0,2,1,-91
1,"[0, 3, 2, 1, 1]",0,1,1,-90
1,"[0, 1, 2, 3, 0]",1,3,1,-91
1,"[2, 3, 0, 0, 0]",0,0,1,-92
1,"[2, 1, 3, 3, 0]",1,3,1,-93
1,"[0, 2, 1, 1, 1]",1,1,1,-92
1,"[0, 1, 3, 2, 0]",1,2,1,-93
1,"[3, 1, 0, 1, 1]",1,1,1,-92
1,"[2, 0, 1, 2, 0]",0,2,1,-93
1,"[3, 1, 2, 3, 0]",3,3,1,-94
1,"[3, 0, 2, 2, 0]",2,2,1,-95
1,"[0, 2, 3, 1, 1]",0,1,1,-94
1,"[3, 1, 2, 1, 2]",2,1,1,-93
1,"[1, 3, 2, 0, 0]",3,0,1,-94
1,"[1, 3, 2, 0, 0]",1,0,1,-95
1,"[2, 0, 1, 0, 0]",1,0,1,-96
1,"[2, 3, 1, 1, 1]",0,1,1,-95
1,"[0, 2, 1, 1, 2]",3,1,1,-94
1,"[3, 2, 0, 2, 0]",1,2,1,-95
1,"[1, 3, 2, 1, 1]",2,1,1,-94
1,"[2, 0, 1, 0, 0]",1,0,1,-95
1,"[0, 2, 3, 1, 1]",0,1,1,-94
1,"[2, 3, 0, 1, 2]",2,1,0,-93
1,"[0, 1, 3, 3, 0]",1,3,0,-94
1,"[0, 2, 3, 1, 0]",1,1,0,-95
1,"[1, 0, 3, 1, 0]",2,1,0,-96
1,"[1, 3, 2, 1, 0]",0,1,0,-97
1,"[0, 3, 2, 2, 0]",2,2,0,-98
1,"[2, 1, 3, 2, 0]",2,2,0,-99
1,"[0, 2, 1, 0, 1]",2,0,0,-98
1,"[2, 1, 0, 0, 2]",0,0,2,-97
1,"[0, 3, 2, 2, 3]",0,2,0,-96
1,"[2, 1, 0, 2, 0]",2,2,0,-97
1,"[0, 1, 3, 0, 1]",2,0,0,-96
1,"[2, 1, 3, 0, 2]",0,0,0,-95
1,"[2, 1, 3, 0, 3]",2,0,2,-94
1,"[2, 3, 1, 1, 0]",1,1,2,-95
1,"[2, 3, 1, 0, 0]",2,0,2,-96
1,"[3, 2, 0, 0, 0]",2,0,2,-97
1,"[3, 2, 0, 2, 1]",0,2,2,-96
1,"[1, 2, 0, 2, 2]",0,2,2,-95
1,"[2, 0, 3, 1, 0]",2,1,2,-96
1,"[1, 3, 2, 0, 0]",2,0,2,-97
1,"[3, 1, 0, 2, 1]",2,2,2,-96
1,"[3, 2, 1, 2, 2]",0,2,2,-95
1,"[2, 3, 1, 0, 0]",3,0,2,-96
1,"[3, 1, 2, 2, 1]",1,2,2,-95
1,"[3, 1, 0, 0, 0]",3,0,2,-96
1,"[2, 1, 0, 2, 1]",0,2,2,-95
1,"[0, 2, 1, 2, 2]",0,2,2,-94
1,"[0, 3, 2, 1, 0]",2,1,2,-95
1,"[2, 1, 0, 2, 1]",2,2,2,-94
1,"[1, 3, 2, 2, 2]",0,2,2,-93
1,"[0, 3, 2, 2, 3]",2,2,0,-92
1,"[3, 0, 2, 2, 0]",2,2,0,-93
1,"[2, 0, 1, 2, 0]",2,2,0,-94
1,"[1, 2, 0, 1, 0]",0,1,0,-95
1,"[2, 0, 1, 3, 0]",3,3,0,-96
1,"[0, 3, 1, 1, 0]",0,1,0,-97
1,"[1, 3, 0, 2, 0]",1,2,0,-98
1,"[2, 1, 0, 1, 0]",3,1,0,-99
1,"[1, 3, 0, 2, 0]",0,2,0,-100
1,"[0, 1, 3, 1, 0]",3,1,0,-101
